altitude,azimuth,power
29.67791824670981,253.46711825686572,3849
18.873034951339672,264.63480518001893,1835
7.859201616429697,274.858309046949,371
-3.0007696538396478,284.9816006494914,30
-13.350507147017549,295.72827101616565,29
-22.753469437112326,307.8040203402495,29
-30.617591570804123,321.8764344409658,31
-36.169306246024014,338.313104864314,0
-38.59846622281451,356.64276154068784,0
-37.07031267705076,15.305951300961283,0
-32.5786659559928,32.51140623926992,0
-25.477961479052073,47.388955209765015,0
-16.576490942953104,60.080292437286076,0
-6.529995743904665,71.1938018727346,32
4.1782214494571,81.43195765651281,604
15.173152665635007,91.50323341061558,1924
26.106338654729118,102.19092654194048,3466
36.55632917936855,114.50836984682536,5343
45.87788803100732,129.88607546876875,6343
52.98161552843191,150.0397668686123,7161
56.29184652528959,175.26844314895675,6838
54.67423545399148,201.56661911033552,6781
48.723960568816096,223.6822304401016,5943
40.0343612289137,240.5861112238976,4576
29.892756949181894,253.81572821079808,3004
19.075049389496673,264.9628582600536,1583
8.060803048037492,275.17129895414587,355
-2.7887672547622273,285.2848566525518,34
-13.117895465811158,296.0239168843012,32
-22.49047142791949,308.08750256964254,36
-30.316394911953452,322.13135447043226,43
-35.82838060257145,338.50778973092974,0
-38.22798392574304,356.74054841555164,0
-36.69375621293804,15.29273667935388,0
-32.212725032595294,32.40742049846827,0
-25.132135719539548,47.2274751190551,0
-16.251331400282886,59.886790640076626,0
-6.22124996306121,70.98196821389513,9
4.47684587845945,81.2073096431457,706
15.469002875208968,91.26721663684717,2923
26.407817890037588,101.94474186704143,5251
36.873063838829374,114.25904140703217,7520
46.21943084125554,129.66043070446617,8505
53.350183335443006,149.9097097504828,8834
56.66618731517208,175.3392901223171,9137
55.01345993064752,201.8420216643065,8641
49.00904968397158,224.0452443415037,7892
40.27494901530441,240.95341703354993,6280
30.10593285533145,254.16250688409502,4115
19.275880520219665,265.28863868594016,1866
8.261588107940106,275.4816804175297,411
-2.5773465887881883,285.58514528963224,64
-12.88579232608617,296.3161491087693,52
-22.228124036287273,308.3670507183642,58
-30.016271170269853,322.381934593914,54
-35.489220470663476,338.6983270777198,0
-37.86000378146778,356.83545114054635,0
-36.320261538025285,15.278544097391062,0
-31.849931845348426,32.30392935529491,0
-24.789396349883457,47.06713936515055,0
-15.929223118918715,59.694532188216655,0
-5.915601233725308,70.77122037000629,24
4.772250284181391,80.9834641957476,1028
15.761454106506358,91.03160347327835,3483
26.705697279580924,101.6983773703456,5831
37.18604366274068,114.00864909601714,7803
46.557247190001576,129.43255232552968,8493
53.71538700368839,149.77685003798402,8819
57.03760543805918,175.40911854220684,8562
55.34982427404721,202.11818704016733,8107
49.291438516059266,224.40823861739653,7376
40.51331226951844,241.31948253264096,5895
30.317435710709074,254.5073075830843,3900
19.475516117020824,265.6120203267219,1762
8.461535712842169,275.7893412841805,353
-2.366542715588347,285.88236463629397,31
-12.65425098256857,296.6048761496403,31
-21.966501526428253,308.64258859080223,32
-29.717314902943063,322.6281221464527,41
-35.151934462278206,338.8846880688955,0
-37.49464107883237,356.92744345700544,0
-35.949948862372175,15.263330365640797,0
-31.49041414240603,32.200884809357916,0
-24.449875838233375,46.907914249022895,0
-15.610298805405588,59.50350352526219,1587
-5.613179813402327,70.56156266504465,38
5.064307332564061,80.7604397394004,1051
16.050380676602906,90.79642284498867,2002
26.99985006830606,101.45186735524699,3428
37.4951371518748,113.75722011761806,7729
46.89119924280939,129.20242880520846,8427
54.077092141862195,149.64109327338443,8772
57.405991107393035,175.47777677773968,8532
55.683252483389246,202.39493870059346,8091
49.571086140676954,224.7710165521479,7658
40.749433074572046,241.68412995566575,5773
30.527255320523782,254.8499807333622,3491
19.673943284760234,265.93287514972377,1273
8.660623586476675,276.0941679381918,132
-2.1563922092898955,286.17641150241917,0
-12.423326291409602,296.8900052340548,0
-21.705679545621415,308.9140385431741,0
-29.41962148346553,322.8698623186041,0
-34.81663122719601,339.06684052724967,0
-37.13201040521107,357.01649503547105,0
-35.58293693771295,15.247048571259654,0
-31.13429757599246,32.09823552009536,0
-24.11370413345111,46.74976282860928,0
-15.294688405648714,59.31368801892181,0
-5.3141130286131,70.3529966580776,34
5.352892777626668,80.53825231875742,854
16.335660133700813,90.56170172590954,2675
27.290152804411843,101.20524466835471,4366
37.80021596308275,113.50478067726166,5681
47.22115169944909,128.97004716252872,6847
54.435165871376896,149.50233955295792,7506
57.77123574532118,175.54510186663342,7703
56.013670230608916,202.672088222168,7026
49.8479532803812,225.1333736070382,6194
40.98329438551955,242.04717755543496,4808
30.735381472432973,255.1903746996491,3055
19.871148400065884,266.2510738976039,1260
8.858828224507505,276.396045929637,151
-1.9469331650314168,286.4671820726636,29
-12.193074685611494,297.17144307187937,29
-21.445735070036235,309.1813223515303,29
-29.123287028564736,323.1070992498171,29
-34.4834193791718,339.2447503146497,0
-36.77222558267077,357.10257310351983,0
-35.2193430059752,15.229649772456185,0
-30.78170565528875,31.995928399172755,0
-23.78100861124856,46.592646365571056,0
-14.982519039817344,59.12506726528156,0
-5.018525199387449,70.1455223391384,30
5.6378855463052275,80.3169167488432,710
16.617173352266008,90.32746632012942,2050
27.57648544805259,100.95854199030539,3693
38.101155033899744,113.25135750952234,4806
47.54697192027378,128.7353948914375,5666
54.789476902175544,149.36048579507093,6665
58.13323199200115,175.61092159128094,7105
56.3410048434311,202.949437046654,6992
50.1220022489888,225.4950988527519,6077
41.214879949217135,242.40844066835604,5038
30.941803860685223,255.52833659800388,3302
20.0671170545989,266.5664867665996,1338
9.056124863083003,276.69486060030215,181
-1.7382052016159129,286.75457255244424,29
-11.963554146912672,297.44909658607617,29
-21.18674634811574,309.44436208244326,30
-28.828408324341673,323.33977711311866,36
-34.152407422686125,339.4183826991394,0
-36.41539960533188,357.18564404335825,0
-34.85928274941274,15.211084640468044,0
-30.432759701553586,31.89391017406882,0
-23.45191402353048,46.43652574392388,0
-14.67391494128144,58.93762236566171,0
-4.72653756832268,69.93913931459828,40
5.919167818420899,80.09644776357713,882
16.894804623209385,90.0937432334285,2898
27.85873147542626,100.71179312520525,4828
38.3978327038641,112.99697942492269,6713
47.86853005210276,128.49846193654113,7997
55.13989560946646,149.2154281200578,8986
58.4918737128801,175.67505672275232,8478
56.66518528485548,203.22677833940872,8070
50.393196892665934,225.85597644477377,7664
41.44417422333191,242.76773280899113,6005
31.1465120118053,255.863713121525,4041
20.261834001270813,266.878984093116,1674
9.252487451062967,276.9904977326319,233
-1.5302494603241,287.038479844818,56
-11.734824174274785,297.7228736680235,47
-20.928792841717296,309.7030809911231,46
-28.53508275181166,323.5678412249307,46
-33.82370368042335,339.58770371265354,0
-36.06164457803984,357.2656749471184,0
-34.502870242438185,15.1913050622517,0
-30.08757880553375,31.792128899698326,0
-23.12654245096836,46.28136284875211,0
-14.368997399610972,58.751335180057325,0
-4.438268234266504,69.73384796225017,43
6.196625101672666,79.8768611249898,1149
17.168441738947358,89.86056061234608,3694
28.13677797800847,100.4650342583855,6201
38.690130832250155,112.74167881749928,8304
48.185699153402375,128.25924265888503,9272
55.48629411149239,149.067064285467,9667
58.847056004071206,175.73732331651095,9720
56.98614212912705,203.50389886298203,8849
50.66150252796692,226.21578708205675,8154
41.67116229482447,243.12486672278527,6486
31.349495211998565,256.1963513335049,4241
20.455283103508116,267.1884370233397,1655
9.447888625929401,277.28284417556176,205
-1.3231085999607217,287.3188021929619,32
-11.506945749121108,297.9926838973229,31
-20.671955165209265,309.95740436630115,33
-28.243408212038972,323.79123905303584,33
-33.497416221617385,339.7526813614605,0
-35.71107165645153,357.3426349782102,0
-34.15021790523302,15.170265504677388,0
-29.74627978721173,31.69053524311036,0
-22.805013258826367,46.127121738515626,0
-14.067884707661477,58.566189379143225,0
-4.1538320906752055,69.5296503961311,70
6.47014630155961,79.65817454964156,1132
17.437976073185855,89.62794907934799,3526
28.410515756697205,100.218304975758,6024
38.97793491190918,112.48549290510203,7663
48.498355318535125,128.01773748733874,8226
55.82854634844071,148.91529577085697,8485
59.19867519596299,175.79753466559958,8330
57.30380753425333,203.78058051933587,8126
50.92688587699143,226.57430918183874,7284
41.89582979812857,243.47965522904332,5665
31.55074243643956,256.5260992994835,3387
20.64744728764075,267.49471803571356,1401
9.642299693373396,277.5717883314068,188
-1.1168267882216172,287.59543968202007,30
-11.279981297485715,298.2584390835168,32
-20.416315022726256,310.2072601364988,34
-27.95348305105317,324.0099209238566,32
-33.17365279139903,339.9132864431476,0
-35.36379098863367,357.41649625629816,0
-33.801436459206286,15.147923891839554,0
-29.408977157932807,31.589083299227354,0
-22.48744305605402,45.973769376912,0
-13.770692112760571,58.382171101783996,0
-3.873340768688622,69.32655106510731,52
6.739623786147337,79.44040826542496,975
17.70330265528172,89.39594228948387,2894
28.67983941064004,99.97164887695001,4874
39.26113417890682,112.22846448592266,6126
48.80637780082492,127.77395398651548,6691
56.166528162591945,148.76002919392297,7263
59.546628855209015,175.85550252663344,7388
57.61811521113777,204.0566012756831,6812
51.18931499983363,226.9313196247376,5820
42.118162833245435,243.83191175500752,4571
31.750242280596016,256.8528064725491,2819
20.838308498479,267.79770125937733,1235
9.835690610538448,277.85722045232137,201
-0.9114496894796144,287.86829452974473,52
-11.053994649238833,298.5200535707626,50
-20.16195514378391,310.4525791993029,59
-27.665405984728288,324.2238403700102,59
-32.85252074127123,340.0694929204453,0
-35.01991165826273,357.48723424571125,5758
-33.456634884365165,15.12424196313546,0
-29.075783084947286,31.487730922679845,0
-22.173945657654283,45.82127595500316,0
-13.477531772004047,58.1992692482325,0
-3.5969025849539293,69.12455701032879,49
7.004953445604828,79.22358525329706,702
17.96432023904626,89.16457716847763,2050
28.94464742052206,99.7251138366057,3554
39.53962171764196,111.97064230084708,4520
49.10964913416462,127.5279074697817,5213
56.500117379793494,148.60117720051085,5758
59.890815785258624,175.91103781792344,5569
57.92900038940615,204.33173565005865,5375
51.44875922450066,227.28659417490667,5147
42.33814788396253,244.18145063964414,3476
31.947982893725836,257.1763239223774,2089
21.027847658126003,268.0972626615752,960
10.028029972885788,278.13903280680245,32
-0.7070244490987135,288.1372712555467,0
-10.829050994560186,298.7774444084697,0
-19.90895921745471,310.693295585162,0
-27.37927602380061,324.4329542935561,0
-32.53412696083052,340.2212780960149,0
-34.67954162950817,357.5548279278582,0
-33.11592037865318,15.09918543943138,0
-28.746807358396612,31.3864399052774,0
-21.864632050329597,45.66961507099626,0
-13.188512711661305,58.01747565868489,0
-3.32462249422062,68.9236780448409,47
7.266034746448632,79.00773141749735,629
18.220931365866832,88.9338940868781,1892
29.20484222610139,99.47875221486292,3223
39.81329456112829,111.71208134623117,4415
49.408055252867634,127.27962155821442,5526
56.82919389233079,148.43865934892145,5410
60.23113602560135,175.96395132182673,6059
58.23639978001105,204.60575517335099,5669
51.7051890744816,227.63990787548155,4894
42.555771736399315,244.52808741704925,3930
32.14395191467148,257.49650452746647,2614
21.21604462806034,268.3932802054931,1176
10.219285004633763,278.41711983682916,215
-0.503599674396548,288.4022768386368,58
-10.605216837837787,299.0305315179255,48
-19.657411825304912,310.92934663995,68
-27.09519239919401,324.637223166751,68
-32.21857781084532,340.36862283868743,0
-34.34278769367316,357.61926006787496,0
-32.77939831930372,15.072724303191848,0
-28.422157360765304,31.28517626563587,0
-21.55961036140085,45.51876403899362,0
-12.903740790682171,57.836785425466104,0
-3.056602046718839,68.7239270493974,25
7.522770780442942,78.79287588013025,792
18.47304242203487,88.70393717095101,2613
29.460330297789074,99.23262121513316,4584
40.08205378612008,111.45284335673871,6279
49.70148560944437,127.02912897229265,7655
57.15363974325284,148.27240328369135,7356
60.56749084990975,176.01405467623982,8142
58.54025153470659,204.87842905009475,7206
51.958576194150034,227.99103553258868,6942
42.7710213980732,244.87163912291118,5640
32.338136410060606,257.81320318966345,3610
21.40287817450689,268.6856340242289,1612
10.409421552711095,278.6913783158939,254
-0.30122541238403816,288.6632208871463,63
-10.382559949173043,299.2792378844906,64
-19.407398373289862,311.16067324334506,67
-26.813254487814742,324.8366112860035,68
-31.905979057793417,340.51151190161477,0
-34.00975541765894,357.6805175772092,0
-32.44717222624907,15.04483318379954,0
-28.101938038813458,31.183910659520848,0
-21.2589858309882,45.368704306063364,0
-12.623318668288759,57.657197296015994,0
-2.792939350323282,68.52532036775688,76
7.775068308116642,78.57905136840814,1285
18.720563690181365,88.47475469532262,3566
29.71102220208039,98.98678332123873,5429
40.34580460276246,111.19299737565608,6369
49.98983328995922,126.77647240544056,6681
57.47333921218748,148.1023460399931,6328
60.899782763276896,176.06116148820496,6281
58.840495202493756,205.14952481970155,7146
52.208893272185826,228.33975214259655,6291
42.983884017669894,245.21192454698445,4519
32.53052281500942,258.1262769841433,3136
21.58832593710123,268.9742065328297,1493
10.59840408415164,278.96170746135584,214
-0.0999531244197304,288.9200157592554,45
-10.161149313676857,299.5234896893829,47
-19.159005022802745,311.3872199576589,50
-26.533561738969908,325.0310869529271,48
-31.596435809952588,340.64993414004795,0
-33.68054909431063,357.7385917839098,0
-32.1193437276169,15.015491658327164,0
-27.786251877997582,31.082618695275528,0
-20.96286078743513,45.219421781668416,0
-12.347345775627995,57.47871400701757,0
-2.5337290374939916,68.32787812594245,81
8.022837796870268,78.36629452335711,1216
18.963409394734818,88.24639939942332,3601
29.956832660657813,98.74130664750105,5693
40.60445643845121,110.93262020318159,7442
50.27299512660366,126.52170525830553,7723
57.78817890266198,147.9284351739087,7979
61.227915498756516,176.1050882202208,8170
59.13707168314359,205.41880880401783,8096
52.456113963202,228.68583315194394,7342
43.194346805692206,245.5487643425324,5743
32.721096876409696,258.4355852005794,3638
21.772364400838885,269.2588824523657,1598
10.786195686847474,279.2280089548697,242
0.10016434207662299,289.17257658883983,30
-9.941055078742687,299.7632163475387,31
-18.912318621067083,311.6089350723861,31
-26.25621360155591,325.2206225214127,32
-31.290052455130073,340.78388259120015,0
-33.35527169469563,357.7934785402218,0
-31.796012527338657,14.984684378817747,0
-27.475198879379864,30.9812811060996,0
-20.671334625950198,45.07090704866374,0
-12.075918291451373,57.301342504656745,0
-2.279062236975221,68.13162445416748,108
8.265993453659206,78.15464612308293,1018
19.201497741331035,88.0189287117961,2513
30.197680602998968,98.49626518755852,3666
40.85792301558961,110.6717967424928,4916
50.55087180709849,126.2648922436069,5455
58.098047830916435,147.75062977942775,5946
61.551794013423816,176.1456549997969,5895
59.4299231779138,205.68604644964998,5436
52.700212807763705,229.0290546171952,3723
43.402396956151,245.88198107843263,2928
32.909843598867184,258.74098934762435,2064
21.95496887128793,269.5395487990494,1037
10.972758073565778,279.49018693788867,207
0.29907278469950127,289.4208212956997,40
-9.722348499485122,299.9983505237362,35
-18.667426631059442,311.82577063017857,31
-25.981309452155404,325.40519444779187,31
-30.986932600108133,340.91335455661743,0
-33.03402482235566,357.8451783516688,0
-31.4772763748859,14.952401250370684,0
-27.16887653901883,30.879883968326965,0
-20.384503790433236,44.923155615464765,0
-11.809129121780234,57.125094222943275,0
-2.029026550222402,67.93658777460743,88
8.504453252251885,77.944151369948,1065
19.434750950118918,87.79240505201857,3091
30.433489212337882,98.25173915845619,5370
41.10612242293793,110.41062045131164,7169
50.8233679805183,126.0061101485365,7620
58.40283751617049,147.56890176144202,8362
61.87132448418567,176.18268670631312,8923
59.71899313758115,205.95100286628494,8107
52.94116515098587,229.36919349285185,7212
43.608021569451495,246.21139935967182,5628
33.09674719334562,259.04235320013873,3600
22.13611345303025,269.81609492210197,1545
11.158051589126433,279.74814806112227,250
0.4967166797651231,289.6646706495095,29
-9.505101882531433,300.228828226548,32
-18.42441706114322,312.0376825508911,32
-25.708948524172005,325.58478345305775,29
-30.687179011874406,341.03835183381807,0
-32.71690866956791,357.8936966842448,0
-31.16323103714354,14.918637778027119,0
-26.86737982982695,30.778419089472493,0
-20.10246175844619,44.77616833610276,0
-11.547067883506429,56.9499855052714,0
-1.7837060325169236,67.74280121385794,139
8.738138955075694,77.7348603064182,1319
19.66309528292258,87.56689625902713,3618
30.664185964844645,98.00781547302614,5858
41.348977180259915,110.14919394890917,7449
51.0903923591135,125.74544878323694,8359
58.7024420722721,147.38323735344449,8526
62.186414303578196,176.21601433731638,8815
60.004226207920915,206.21344353560215,7602
53.178947059895194,229.70602797419696,6948
43.81120757661655,246.5368459752008,5244
33.28179102855631,259.3395428723724,3236
22.315771031286342,270.08841255340144,1379
11.342035220628143,280.0018015357613,237
0.6930392184900656,289.90404834291513,29
-9.289388528353701,300.45458889924896,30
-18.183378394588434,312.244630748975,35
-25.43922983812396,325.7593746808651,39
-30.390893560697375,341.1588809242304,0
-32.40402197564115,357.93904420820417,0
-30.853970272420565,14.883395344018993,0
-26.570801185873574,30.676884306356584,0
-19.82529902928065,44.62995171465309,0
-11.289820891869141,56.77603790764083,0
-1.5431811787168557,67.55030289676476,95
8.966976129676492,77.52682808694676,619
19.88646106423604,87.34247585189554,1589
30.88970266190566,97.76458801036135,2648
41.58641429598185,109.88762934963664,3285
51.35185781568853,125.48301157053436,3501
58.99675830062268,147.19363822077378,3484
62.49697207579808,176.24547593359625,3818
60.28556817277154,206.47313461555802,4449
53.413535239741734,230.03933758474443,4495
44.01194166497852,246.8581498762326,3645
33.46495758512144,259.6324267564395,2617
22.49391325666601,270.3563957456968,1105
11.524666610602944,280.2510590800608,183
0.8879823454753067,290.1388809303272,0
-9.075282672327425,300.675575343656,0
-17.944399519146305,312.44657902259274,0
-25.172252133208858,325.92895753172627,0
-30.098177165098807,341.27495281269216,0
-32.0954619872659,357.9812365432713,0
-30.54958580659189,14.846680915095334,0
-26.279230489103874,30.575283194649046,0
-19.55310311506751,44.484517647774624,0
-11.037471151740764,56.60327795626425,0
-1.3075289135820045,67.3591356934478,98
9.190894159831075,77.32011470328197,741
20.104782696043422,87.11922270813355,1625
31.109975455405632,97.52215722362361,2381
41.81836531759347,109.62604780871692,3334
51.607681476080565,125.2189151440147,4020
59.2856857842356,147.00012134139234,4826
62.80290761322215,176.27091629419226,5374
60.562965894831684,206.72984243950114,4406
53.64490694944346,230.36890282051746,4292
44.21021020545949,247.17514191883572,3440
33.646228412526526,259.92087532764094,2311
22.670510532978874,270.61994070749756,1041
11.705902072971718,280.49583475183977,221
1.0814867993276713,290.3690976366927,56
-8.862859424700916,300.8917334633444,59
-17.707569656840644,312.64349468279613,59
-24.908113800242695,326.09352514182206,65
-29.809129738767123,341.38658228080845,0
-31.791324420929836,358.02029340287595,0
-30.250167311357238,14.808506094081423,0
-25.992755058438487,30.473624125527664,0
-19.285958534867117,44.33988252380371,0
-10.79009835264586,56.43173629051458,0
-1.0768225865999856,67.16934638320866,99
9.409826251366074,77.11478412436628,1039
20.317998666474914,86.89722013738569,2894
31.324944865932736,97.28062910365428,4779
42.04476637453773,109.36457833349546,6916
51.85778480627377,124.95328807708619,7898
59.56912698274663,146.802717967088,8358
63.10413193367551,176.29218598318715,7957
60.836367254344815,206.98333270819742,7502
53.87303991634514,230.69450481012333,7472
44.40599918154878,247.48765474469906,5923
33.82558408886498,260.2047611126303,3728
22.845532008027195,270.8789458050815,1459
11.885696611669733,280.7360449513325,241
1.2734921552506455,290.5946303218761,46
-8.65219470965441,301.10301215375176,54
-17.472978294129472,312.83534833203066,54
-24.646912816066564,326.2530740007926,52
-29.523850139446633,341.4937873338611,0
-31.491703427402282,358.05623785536886,0
-29.955802384595913,14.76888625759031,0
-25.711459641209853,30.371919357890903,0
-19.023946811670324,44.19606634481579,0
-10.547778867428836,56.26144682589589,0
-0.8511319712299601,66.98098483415706,87
9.623709432750168,76.9109034685312,1044
20.52605155232614,86.67655501580816,3239
31.53455579384877,97.04011423561661,5730
42.2655582133529,109.10335676284707,7266
52.102093693673794,124.68626994848248,8808
59.84698732815151,146.60147323143508,9284
63.400557258714194,176.30914141004902,8704
61.10572108583623,207.23337088019773,7926
54.0979122504724,231.0159259401435,7919
44.59929412007725,247.795523398637,6326
34.00300418336851,260.483959270148,4186
23.018945567297667,271.13331211453817,1640
12.064003941801728,280.97160895382603,290
1.4639368694318622,290.81541400432036,46
-8.443365203628035,301.3093638203998,46
-17.240715112584834,313.02211436113686,39
-24.38874667950737,326.40760442733847,37
-29.242436119830803,341.5965896511579,0
-31.196691558284375,358.0890967044938,0
-29.666576532789776,14.727840838505983,0
-25.43542640688675,30.27018524524098,0
-18.7671464722358,44.0530928732735,0
-10.31058575447874,56.09244685408967,0
-0.6305232684702635,66.79410407788964,153
9.832484550539982,76.7085430652676,1460
20.728888015485982,86.45731785108187,3782
31.73875752318864,96.80072791791504,5826
42.480686224854615,108.84252605019688,7196
52.34053852206588,124.41801211150306,8473
60.11917532100427,146.39644812983644,9606
63.69209701319221,176.32164775442928,9793
61.3709771130751,207.47972483332336,9086
54.319502358457775,231.3329519277267,8358
44.7900800238757,248.098586906281,5959
34.17846722170442,260.75834888062025,3989
23.19071783045867,271.38294457547363,1812
12.24077651318773,281.2024500251588,292
1.652758325059522,291.0313880042668,29
-8.236448273088298,301.5107456011458,29
-17.010869920227872,313.20377231646484,29
-24.133712348967048,326.5571221161732,30
-28.964984280478753,341.69501631096364,0
-30.906379734614738,358.11890232157384,0
-29.3825731554791,14.685395132263466,0
-25.16473494302972,30.16844390362712,0
-18.515633049680062,43.9109911406301,0
-10.07858876341068,55.924778415206646,0
-0.415059114645725,66.60876158110256,165
10.036096259773883,76.50777768664894,1561
20.926458793336312,86.23960405677104,4062
31.937503718376362,96.56259158478687,6584
42.69010046316715,108.58223804418957,8425
52.573054239777996,124.14868033638024,9590
60.385602626763145,146.18772387109402,9938
63.97866582638393,176.32958435352538,9931
61.63208588244571,207.72216910623047,8192
54.537788857316166,231.64537461708304,7563
44.97834130639633,248.39669014499884,6382
34.35195065401397,261.02781436631915,4153
23.360814150565005,271.62775321823244,1740
12.415965536152756,281.4284965937604,289
1.8398928797967296,291.24249715676024,30
-8.03152191190196,301.70712070589343,30
-16.78353258365014,313.3803084271731,31
-23.881906181708214,326.7016399223031,32
-28.691590024767105,341.78910186156895,0
-30.62085721751325,358.1456949170807,0
-29.103873531711123,14.64158258817875,0
-24.899462253415912,30.066725395006443,0
-18.26947908873294,43.76979745642427,0
-9.851854344096669,55.75849012941683,0
-0.20479859330101094,66.42502094968881,177
10.234493009420587,76.30868818846506,1468
21.11871868320406,86.02351560232557,3729
32.130752413767574,96.32583458260842,5806
42.89375565644056,108.32265558879173,7570
52.79958042057563,123.87845764304313,8543
60.646184171926315,145.97540618672207,9060
64.26017953493447,176.33284961884482,8615
61.88899869492102,207.96048814384577,8310
54.75275048824296,231.95299367028315,7431
45.16406172836693,248.68968474051132,5747
34.52343082565537,261.2922460451914,3673
23.529198615865507,271.8676535770401,1538
12.58952100941481,281.6496826243797,305
2.025275914547223,291.44869219861187,42
-7.82866467847762,301.8984588425301,44
-16.558792961042176,313.5517161093344,45
-23.633423874893925,326.8411784767727,44
-28.4223475158822,341.8788890597179,0
-30.340211580839743,358.1695233847603,0
-28.830556808433503,14.596445713015868,0
-24.639682758264513,29.96506862657904,0
-18.028754153562737,43.6295562643821,0
-9.630445658931343,55.59363799601567,0
0.00020274892349733784,66.2429526574253,181
10.427627023003,76.11136217105542,1300
21.305626520964736,85.80916162216404,3213
32.318465996053924,96.0905947278594,5209
43.091611209118554,108.0639530378166,7009
53.020061316823224,123.60754489702089,7824
60.9008382395527,145.7596263671986,7923
64.53655518790724,176.33136179169531,7735
62.14166753684271,208.19447576117892,7430
54.96436603060823,232.25561554783866,6770
45.3472243365376,248.97742799403932,5302
34.692882950608656,261.55153911241644,3313
23.695834054104786,272.1025657200601,1444
12.761391749922952,281.86594664388946,287
2.208841883347596,291.649928732015,35
-7.627955632829792,302.08473506692025,33
-16.336740836241923,313.71799463745765,32
-23.388360408430895,326.9757646357857,33
-28.15734963584989,341.96442713047634,0
-30.06452868583759,358.1904434611812,0
-28.56269999078049,14.550034258784763,0
-24.385468296489215,29.863519692899956,0
-17.793524838071665,43.49031867852625,0
-9.414422598210715,55.430284069825476,0
0.19989288256546303,66.06263279653642,183
10.615454274529503,75.91589271690337,1092
21.487145153913094,85.59665702396094,2586
32.50061117958778,95.857016633049,4386
43.28363119565214,107.80631407275119,5347
53.23444590446153,123.33615781477931,6619
61.149486563717396,145.54053734141795,6940
64.80771105419491,176.32505399979757,6794
62.3900450097236,208.4239301516164,5637
55.17261421631804,232.55304968676052,5290
45.527811404573576,249.2597799823641,4330
34.86028108749252,261.8055912657308,2999
23.860682039206665,272.33241210850326,1300
12.931525424497604,282.07722964494417,253
2.390524364224819,291.84616501475045,29
-7.429474273713783,302.2659273020435,29
-16.11746585390654,313.8791462513909,29
-23.146809989656834,327.10542808793934,29
-27.89668794659382,342.0457678805735,0
-29.793892657726875,358.2085135312394,0
-28.30037793419316,14.502401038437,0
-24.136888129898512,29.76212796850899,0
-17.56385477855542,43.35213894821959,0
-9.2038417984967,55.26849326117697,0
0.39422327190538153,65.88414007867031,156
10.797934459877846,75.72237543221254,1032
21.663241408034995,85.38611938288354,2812
32.67715897471195,95.6252481921408,4685
43.4697843455869,107.54992735992309,6263
53.442687919368204,123.06452122256178,7421
61.39205442240602,145.31830619134251,7712
65.07356663255253,176.31386552499617,7710
62.63408425929983,208.64864643549075,7146
55.377473644713746,232.84510353229004,6179
45.70580437613926,249.5366001133873,4843
35.02559811813778,262.0543000146083,3090
24.023702900224638,272.5571152377545,1418
13.099868583125504,282.28347278515105,288
2.570256110861563,292.0373595176945,29
-7.233300475971707,302.44201358519024,29
-15.90105745590206,314.03517293907896,29
-22.908865999904116,327.2301975483765,29
-27.64045265300628,342.12296132611544,0
-29.52838586420574,358.22378989501806,0
-28.04366333831129,14.453597157128172,0
-23.89400894926011,29.660941613957675,0
-17.339804668616733,43.215070379249454,0
-8.998756663833197,55.10832962518397,0
0.5831488479709799,65.70755237206558,71
10.975030963787448,75.53090507266612,659
21.833886049830085,85.17766545030787,1241
32.84808464920244,95.39543669350527,1763
43.650044019985884,107.29498187486145,2726
53.64474588469348,122.79286303159168,3993
61.62847072830953,145.0931064785325,4142
65.33404266450245,176.2977333584527,4756
62.873738904072994,208.86841015276823,4858
55.57892269817887,233.13157863928834,4322
45.88118381021316,249.807744635608,3279
35.188805728657506,262.2975608379051,2300
24.184855732442422,272.7765960501123,1024
13.266366693764363,282.48461584245285,247
2.7479691049176784,292.2234692768148,39
-7.039514428222498,302.61297018364064,33
-15.687604818996407,314.18607419413433,29
-22.67462094296396,327.3500981008856,31
-27.38873256800981,342.19605263474193,0
-29.268088895813882,358.2363234311425,0
-27.79262674256851,14.403668628724745,0
-23.65689488214091,29.56000435952396,0
-17.121432276218016,43.079162379693486,0
-8.799217389675166,54.94985366691053,0
0.7666279781381928,65.53294419054946,68
11.146710822627625,75.34157310022245,690
21.999053742852382,84.97140865040812,1988
33.01336768295849,95.16772608562484,4032
43.82438817918499,107.04166366792757,5753
53.840583128790826,122.52141017845926,7154
61.85866811693861,144.86511341296898,7316
65.5890611503475,176.27658737793433,6830
63.10896296359486,209.08299406325762,7268
55.77693945862405,233.41226918398996,6491
46.05392932866774,250.0730658820297,4919
35.34987439295036,262.5352667016663,3295
24.344098410508035,272.99077354668725,1575
13.430964178513374,282.6805968299782,348
2.9235946088605735,292.4044494444547,46
-6.848196571020905,302.77877104157653,45
-15.477196793931698,314.33184633158913,46
-22.444166395466986,327.46515035737696,46
-27.141615079581037,342.2650811418813,0
-29.0130805481067,358.24615851933504,0
-27.54733652341949,14.352655245664494,0
-23.42560750243084,29.459354386137278,0
-16.908792462754068,42.944459408553854,0
-8.605270989386298,54.79312136054564,0
0.9446224324918816,65.36038576104086,180
11.312944683118854,75.15446677987468,1251
22.158722999150733,84.76745816112455,2820
33.17299171609744,94.94225597996017,4336
43.992799341915834,106.7901547204643,5909
54.03016779339824,122.25038730977502,5670
